neo4jId,label
4:68504eee-ce09-43ce-af9d-ef2cb95858cc:262,30
4:68504eee-ce09-43ce-af9d-ef2cb95858cc:279,20
4:68504eee-ce09-43ce-af9d-ef2cb95858cc:280,38
4:68504eee-ce09-43ce-af9d-ef2cb95858cc:278,20
4:68504eee-ce09-43ce-af9d-ef2cb95858cc:277,20
4:68504eee-ce09-43ce-af9d-ef2cb95858cc:276,38
4:68504eee-ce09-43ce-af9d-ef2cb95858cc:275,38
4:68504eee-ce09-43ce-af9d-ef2cb95858cc:274,29
4:68504eee-ce09-43ce-af9d-ef2cb95858cc:273,20
4:68504eee-ce09-43ce-af9d-ef2cb95858cc:272,24
4:68504eee-ce09-43ce-af9d-ef2cb95858cc:271,38
4:68504eee-ce09-43ce-af9d-ef2cb95858cc:270,38
4:68504eee-ce09-43ce-af9d-ef2cb95858cc:269,35
4:68504eee-ce09-43ce-af9d-ef2cb95858cc:268,38
4:68504eee-ce09-43ce-af9d-ef2cb95858cc:267,24
4:68504eee-ce09-43ce-af9d-ef2cb95858cc:266,38
4:68504eee-ce09-43ce-af9d-ef2cb95858cc:265,20
4:68504eee-ce09-43ce-af9d-ef2cb95858cc:264,38
4:68504eee-ce09-43ce-af9d-ef2cb95858cc:281,32
4:68504eee-ce09-43ce-af9d-ef2cb95858cc:300,20
4:68504eee-ce09-43ce-af9d-ef2cb95858cc:301,22
4:68504eee-ce09-43ce-af9d-ef2cb95858cc:299,20
4:68504eee-ce09-43ce-af9d-ef2cb95858cc:298,27
4:68504eee-ce09-43ce-af9d-ef2cb95858cc:297,20
4:68504eee-ce09-43ce-af9d-ef2cb95858cc:296,20
4:68504eee-ce09-43ce-af9d-ef2cb95858cc:295,28
4:68504eee-ce09-43ce-af9d-ef2cb95858cc:294,20
4:68504eee-ce09-43ce-af9d-ef2cb95858cc:293,38
4:68504eee-ce09-43ce-af9d-ef2cb95858cc:292,38
4:68504eee-ce09-43ce-af9d-ef2cb95858cc:291,27
4:68504eee-ce09-43ce-af9d-ef2cb95858cc:290,20
